player_id,team_id,league_id,position,role,pitching_ratings_overall_stuff,pitching_ratings_overall_control,pitching_ratings_overall_movement,pitching_ratings_overall_balk,pitching_ratings_overall_hp,pitching_ratings_overall_wild_pitch,pitching_ratings_vsr_stuff,pitching_ratings_vsr_control,pitching_ratings_vsr_movement,pitching_ratings_vsr_balk,pitching_ratings_vsr_hp,pitching_ratings_vsr_wild_pitch,pitching_ratings_vsl_stuff,pitching_ratings_vsl_control,pitching_ratings_vsl_movement,pitching_ratings_vsl_balk,pitching_ratings_vsl_hp,pitching_ratings_vsl_wild_pitch,pitching_ratings_talent_stuff,pitching_ratings_talent_control,pitching_ratings_talent_movement,pitching_ratings_talent_balk,pitching_ratings_talent_hp,pitching_ratings_talent_wild_pitch,pitching_ratings_pitches_fastball,pitching_ratings_pitches_slider,pitching_ratings_pitches_curveball,pitching_ratings_pitches_screwball,pitching_ratings_pitches_forkball,pitching_ratings_pitches_changeup,pitching_ratings_pitches_sinker,pitching_ratings_pitches_splitter,pitching_ratings_pitches_knuckleball,pitching_ratings_pitches_cutter,pitching_ratings_pitches_circlechange,pitching_ratings_pitches_knucklecurve,pitching_ratings_pitches_talent_fastball,pitching_ratings_pitches_talent_slider,pitching_ratings_pitches_talent_curveball,pitching_ratings_pitches_talent_screwball,pitching_ratings_pitches_talent_forkball,pitching_ratings_pitches_talent_changeup,pitching_ratings_pitches_talent_sinker,pitching_ratings_pitches_talent_splitter,pitching_ratings_pitches_talent_knuckleball,pitching_ratings_pitches_talent_cutter,pitching_ratings_pitches_talent_circlechange,pitching_ratings_pitches_talent_knucklecurve,pitching_ratings_misc_velocity,pitching_ratings_misc_arm_slot,pitching_ratings_misc_stamina,pitching_ratings_misc_ground_fly,pitching_ratings_misc_hold,pitching_ratings_babip
977,7,100,8,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,44,10,15,30,5,1,45,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,3,3,1,50,40,0
978,7,100,1,12,63,77,74,2,2,6,66,81,76,2,2,6,60,74,71,2,2,6,66,77,74,2,2,19,88,86,0,0,0,0,0,0,0,0,0,0,89,89,0,0,0,0,0,0,0,0,0,0,9,3,28,57,110,119
979,7,100,6,0,2,1,49,10,15,30,2,1,49,10,15,30,2,1,49,10,15,30,5,1,49,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,3,3,1,67,30,0
980,29,100,1,12,78,108,97,0,7,1,85,112,102,0,7,1,71,102,91,0,7,1,131,108,97,0,18,12,108,55,0,0,0,1,0,0,0,0,0,0,138,99,0,0,0,49,0,0,0,0,0,0,18,3,27,42,110,0
981,17,100,1,12,64,159,53,1,5,3,62,153,51,1,5,3,72,175,56,1,5,3,76,159,85,1,2,2,86,74,0,0,0,38,72,0,0,0,0,0,93,88,0,0,0,51,97,0,0,0,0,0,11,3,20,40,107,115
982,11,100,1,12,90,86,158,1,1,6,95,90,165,1,1,6,82,82,151,1,1,6,90,140,158,0,2,11,107,0,75,0,0,0,125,118,0,0,0,0,107,0,75,0,0,0,125,118,0,0,0,0,11,4,31,41,110,115
983,1,100,6,0,2,1,46,10,15,30,2,1,46,10,15,30,2,1,45,10,15,30,5,1,46,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,3,3,1,33,12,0
984,18,100,1,12,60,80,85,0,4,6,63,83,88,0,4,6,55,75,80,0,4,6,72,87,85,1,4,11,80,0,37,0,0,0,72,66,0,74,0,0,88,0,50,0,0,0,72,66,0,80,0,0,12,4,22,52,110,154
985,9,100,5,0,2,1,46,10,15,30,2,1,46,10,15,30,2,1,45,10,15,30,5,1,46,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,3,4,1,33,21,0
986,21,100,1,12,89,76,60,3,8,6,93,79,61,3,8,6,84,74,58,3,8,6,93,80,62,3,8,8,108,81,0,0,0,0,81,0,0,0,0,0,111,84,0,0,0,0,84,0,0,0,0,0,11,3,5,54,110,115
987,23,100,1,11,147,95,96,0,2,4,155,100,100,0,2,4,139,90,91,0,2,4,147,129,96,0,5,6,139,0,154,0,0,0,103,122,0,102,0,0,139,0,154,0,0,0,103,122,0,102,0,0,10,3,129,39,109,77
988,2,100,3,0,2,1,44,10,15,30,2,1,44,10,15,30,2,1,46,10,15,30,2,1,44,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,0,35,31,0
989,11,100,1,12,32,120,44,0,12,1,31,116,43,0,12,1,37,128,46,0,12,1,32,120,44,0,12,0,68,0,46,0,0,35,0,0,0,0,0,0,68,0,46,0,0,35,0,0,0,0,0,0,9,3,5,47,110,120
990,28,100,1,11,144,46,68,1,8,6,138,45,67,1,8,6,158,50,71,1,8,6,166,62,80,0,7,10,140,155,0,0,0,170,0,0,0,0,0,0,144,162,0,0,0,180,0,0,0,0,0,0,12,2,124,44,104,133
991,17,100,7,0,2,1,44,10,15,30,2,1,43,10,15,30,2,1,46,10,15,30,2,1,44,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,24,0
992,9,100,1,11,91,106,91,1,6,6,96,112,96,1,6,6,86,99,85,1,6,6,91,139,91,0,7,7,114,49,90,0,0,54,101,0,0,0,0,0,114,49,90,0,0,54,101,0,0,0,0,0,10,3,138,56,112,104
993,18,100,1,12,23,51,74,10,15,30,24,53,76,10,15,30,22,48,71,10,15,30,49,113,115,0,0,0,48,0,17,0,0,0,0,0,0,51,0,0,76,0,63,0,0,0,0,0,0,75,0,0,8,3,44,56,110,0
994,14,100,1,12,100,75,91,1,8,6,96,73,87,1,8,6,114,82,101,1,8,6,105,79,109,1,6,12,0,85,0,0,0,105,87,0,0,0,0,0,0,87,0,0,0,112,97,0,0,0,0,0,16,3,19,66,109,107
995,6,100,8,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,5,0
996,19,100,1,12,136,67,89,1,1,6,132,64,86,1,1,6,150,75,96,1,1,6,138,70,103,3,1,9,143,107,0,0,0,0,0,0,0,0,0,0,144,107,0,0,0,0,0,0,0,0,0,0,18,4,21,51,110,99
997,4,100,1,12,78,88,196,1,4,3,84,93,205,1,4,3,73,83,185,1,4,3,89,123,196,0,8,7,107,68,0,0,0,0,119,0,0,0,0,0,118,77,0,0,0,0,119,0,0,0,0,0,12,1,21,64,110,186
998,28,100,1,11,104,100,96,1,5,1,108,103,98,1,5,1,99,96,93,1,5,1,104,100,96,0,6,2,87,130,74,0,0,109,93,0,0,0,0,0,87,130,74,0,0,109,93,0,0,0,0,0,10,3,144,49,112,125
999,2,100,6,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,23,0
1000,6,100,1,12,146,95,153,1,1,6,150,99,158,1,1,6,141,90,146,1,1,6,160,95,169,1,1,13,144,108,82,0,0,0,0,0,0,0,0,0,151,118,91,0,0,0,0,0,0,0,0,0,18,4,27,50,115,94
1001,30,100,1,12,127,84,79,0,2,4,134,89,83,0,2,4,118,79,76,0,2,4,134,85,79,1,5,3,138,76,96,0,0,58,0,0,0,0,0,0,141,78,101,0,0,64,0,0,0,0,0,0,17,4,27,29,108,173
1002,29,100,2,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,5,1,45,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,3,4,1,36,18,0
1003,9,100,4,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,44,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,0,35,7,0
1004,27,100,1,12,127,75,52,1,8,6,135,79,54,1,8,6,118,70,50,1,8,6,127,81,74,1,1,6,139,90,0,0,0,65,0,0,0,0,0,0,139,90,0,0,0,65,0,0,0,0,0,0,18,3,23,37,109,108
1005,30,100,1,12,69,107,130,0,1,6,76,114,139,0,1,6,60,98,118,0,1,6,169,107,130,1,6,6,90,46,31,0,0,1,107,0,0,0,0,0,158,147,84,0,0,34,107,0,0,0,0,0,15,3,47,51,109,0
1006,23,100,1,12,100,114,50,5,1,5,104,118,50,5,1,5,96,108,50,5,1,5,100,161,118,0,5,2,0,111,0,0,0,85,74,0,0,0,0,0,0,111,0,0,0,85,89,0,0,0,0,0,11,3,31,67,110,108
1007,3,100,8,0,2,1,44,10,15,30,2,1,43,10,15,30,2,1,46,10,15,30,2,1,44,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,48,0
1008,25,100,5,0,3,1,49,10,15,30,3,1,49,10,15,30,3,1,49,10,15,30,5,1,49,0,11,0,24,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,4,3,1,67,20,0
1009,19,100,2,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,46,0
1010,3,100,1,13,127,145,53,2,4,1,134,152,54,2,4,1,120,137,51,2,4,1,127,200,79,0,0,6,133,97,0,0,0,62,0,0,0,0,0,0,133,97,0,0,0,62,0,0,0,0,0,0,18,3,22,34,110,26
1011,9,100,1,12,109,88,107,0,1,3,112,93,112,0,1,3,105,82,101,0,1,3,109,143,109,0,2,4,87,113,0,0,0,0,102,0,0,119,0,0,87,113,0,0,0,0,102,0,0,119,0,0,11,3,23,50,109,179
1012,11,100,2,0,3,1,45,10,15,30,3,1,46,10,15,30,3,1,43,10,15,30,3,1,45,0,15,0,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,4,0,35,48,0
1013,8,100,3,0,2,1,44,10,15,30,2,1,43,10,15,30,2,1,46,10,15,30,2,1,44,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,28,0
1014,19,100,6,0,2,1,44,10,15,30,2,1,43,10,15,30,2,1,46,10,15,30,2,1,44,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,29,0
1015,5,100,1,12,89,87,58,1,5,6,93,92,61,1,5,6,84,81,56,1,5,6,89,87,58,0,6,11,117,101,0,0,0,0,0,0,0,0,0,0,117,101,0,0,0,0,0,0,0,0,0,0,13,4,37,30,110,89
1016,27,100,2,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,44,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,0,35,30,0
1017,30,100,1,12,114,38,174,2,5,6,120,40,181,2,5,6,109,35,164,2,5,6,114,39,174,3,7,35,149,0,101,0,0,0,0,0,0,0,0,0,149,0,101,0,0,0,0,0,0,0,0,0,15,3,24,48,110,104
1018,7,100,1,12,63,75,72,2,2,6,60,73,71,2,2,6,69,83,77,2,2,6,66,75,74,2,2,19,88,0,86,0,0,0,0,0,0,0,0,0,90,0,89,0,0,0,0,0,0,0,0,0,9,3,28,57,110,119
1019,21,100,1,12,98,70,67,1,7,6,100,72,69,1,7,6,94,67,66,1,7,6,98,71,77,0,5,11,120,0,0,0,0,0,0,105,0,0,0,0,120,0,0,0,0,0,0,107,0,0,0,0,13,3,26,55,110,112
1020,8,100,4,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,44,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,2,0,35,7,0
1021,4,100,1,12,59,114,115,0,12,6,59,117,115,0,12,6,58,110,113,0,12,6,121,114,115,0,7,15,90,46,0,0,0,0,0,92,0,0,0,0,130,114,0,0,0,0,0,127,0,0,0,0,15,3,22,42,110,0
1022,2,100,8,0,2,1,44,10,15,30,2,1,43,10,15,30,2,1,46,10,15,30,2,1,44,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,32,0
1023,11,100,1,11,81,130,70,1,2,2,78,125,69,1,2,2,90,143,74,1,2,2,84,131,71,1,3,2,90,0,81,0,0,76,97,0,0,89,0,0,92,0,83,0,0,79,99,0,0,90,0,0,10,3,149,42,108,136
1024,3,100,1,11,103,103,91,1,2,6,107,109,96,1,2,6,99,96,86,1,2,6,103,103,91,1,2,5,120,120,68,0,0,97,78,0,0,0,0,0,120,120,68,0,0,97,78,0,0,0,0,0,10,3,148,55,105,94
1025,13,100,4,0,4,1,45,10,15,30,4,1,46,10,15,30,4,1,44,10,15,30,11,1,45,0,11,0,30,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,5,3,1,50,9,0
1026,22,100,2,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,26,0
1027,14,100,5,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,16,0
1028,18,100,1,11,136,53,60,2,6,6,139,56,61,2,6,6,134,49,58,2,6,6,136,78,108,0,9,7,127,0,144,0,0,153,97,0,0,0,0,0,127,0,144,0,0,153,116,0,0,0,0,0,11,4,129,60,106,98
1029,28,100,2,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,44,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,0,35,24,0
1030,19,100,1,11,141,80,108,0,7,6,146,83,112,0,7,6,135,75,103,0,7,6,141,80,128,1,6,8,157,93,144,0,0,109,0,98,0,0,0,0,157,93,144,0,0,109,0,102,0,0,0,0,15,3,143,51,100,119
1031,20,100,6,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,44,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,20,0
1032,19,100,7,0,2,1,44,10,15,30,2,1,43,10,15,30,2,1,46,10,15,30,2,1,44,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,33,0
1033,24,100,1,11,107,117,74,1,5,3,104,112,73,1,5,3,114,128,79,1,5,3,107,129,90,0,4,4,126,0,72,0,0,33,89,0,0,110,0,0,126,0,72,0,0,33,95,0,0,110,0,0,10,3,141,58,131,87
1034,10,100,6,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,5,1,45,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,3,3,1,50,35,0
1035,27,100,1,12,69,104,79,1,3,3,67,100,77,1,3,3,75,113,84,1,3,3,78,131,79,1,3,3,96,71,34,0,0,76,0,0,0,70,0,0,101,76,36,0,0,86,0,0,0,71,0,0,10,3,144,56,111,108
1036,29,100,8,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,44,10,15,30,5,1,45,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,3,3,1,50,27,0
1037,15,100,1,12,125,75,120,2,6,6,131,77,123,2,6,6,118,72,115,2,6,6,129,89,120,2,6,11,132,90,55,0,0,39,0,0,0,0,0,0,134,93,57,0,0,43,0,0,0,0,0,0,18,3,24,31,113,129
1038,4,100,1,12,117,76,67,1,2,6,113,75,66,1,2,6,129,82,71,1,2,6,125,103,79,1,1,8,130,115,0,0,0,100,0,0,0,0,0,0,134,123,0,0,0,111,0,0,0,0,0,0,15,3,21,36,107,202
1039,21,100,1,12,116,71,58,1,6,6,121,73,59,1,6,6,109,68,56,1,6,6,120,75,95,0,5,8,131,0,92,0,0,72,0,0,0,0,0,0,133,0,96,0,0,77,0,0,0,0,0,0,17,4,25,37,110,96
1040,21,100,1,11,134,81,62,1,5,4,138,84,63,1,5,4,129,77,61,1,5,4,134,93,70,0,7,4,146,140,0,0,0,68,103,0,0,81,0,0,146,140,0,0,0,68,105,0,0,82,0,0,13,3,136,46,106,114
1041,30,100,3,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,0,35,8,0
1042,14,100,1,11,94,103,62,0,5,3,91,100,61,0,5,3,102,111,66,0,5,3,94,113,89,1,1,6,110,48,107,0,0,51,83,0,0,61,0,0,110,48,107,0,0,51,94,0,0,68,0,0,10,3,134,47,110,128
1043,24,100,2,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,0,35,37,0
1044,30,100,1,13,107,122,109,0,5,5,108,124,112,0,5,5,104,117,106,0,5,5,107,164,121,0,6,7,114,96,0,0,0,0,116,0,0,0,0,0,114,96,0,0,0,0,120,0,0,0,0,0,15,3,24,49,112,151
1045,21,100,1,12,113,129,64,3,12,6,116,134,66,3,12,6,111,123,63,3,12,6,125,129,103,0,7,6,131,94,0,0,0,0,0,0,0,0,0,0,138,105,0,0,0,0,0,0,0,0,0,0,17,3,21,50,110,80
1046,17,100,1,12,117,75,53,0,2,6,121,79,55,0,2,6,112,71,52,0,2,6,129,86,53,0,8,6,121,79,0,0,0,0,86,0,0,0,0,0,130,92,0,0,0,0,87,0,0,0,0,0,17,3,24,44,110,109
1047,5,100,1,11,64,149,91,1,6,6,68,154,94,1,6,6,59,142,87,1,6,6,112,165,91,0,8,1,97,57,36,0,0,48,85,0,0,0,0,0,131,85,52,0,0,114,96,0,0,0,0,0,12,3,137,59,110,85
1048,15,100,1,12,86,64,110,1,12,4,90,66,114,1,12,4,80,61,106,1,12,4,86,67,125,0,8,11,118,81,55,0,0,72,0,0,0,0,0,0,118,81,55,0,0,72,0,0,0,0,0,0,14,3,23,36,110,130
1049,15,100,1,12,127,74,174,3,7,6,134,75,180,3,7,6,120,70,166,3,7,6,127,85,174,0,8,11,138,116,0,0,0,48,144,0,0,0,0,0,138,116,0,0,0,48,144,0,0,0,0,0,15,3,23,55,110,117
1050,19,100,1,11,109,127,80,0,2,4,112,133,83,0,2,4,105,121,77,0,2,4,114,127,80,1,4,4,0,108,0,0,0,132,0,78,0,122,0,0,0,111,0,0,0,138,0,78,0,122,0,0,13,3,126,55,109,83
1051,7,100,1,12,86,40,50,1,6,6,89,42,51,1,6,6,81,38,48,1,6,6,112,42,69,0,8,11,113,68,0,0,0,18,0,0,0,0,0,0,128,90,0,0,0,43,0,0,0,0,0,0,17,3,21,35,110,149
1052,6,100,1,12,126,53,103,0,4,6,122,52,101,0,4,6,136,58,109,0,4,6,127,60,103,0,4,7,144,0,130,0,0,98,0,0,0,0,0,0,145,0,132,0,0,99,0,0,0,0,0,0,14,3,23,48,110,150
1053,4,100,1,11,63,83,77,0,7,2,67,87,79,0,7,2,60,78,74,0,7,2,63,83,107,1,7,3,82,0,89,0,0,55,0,0,0,87,0,0,82,0,89,0,0,55,0,0,0,94,0,0,10,3,130,51,110,94
1054,19,100,1,12,60,68,119,1,6,6,66,71,124,1,6,6,55,65,112,1,6,6,60,72,119,0,3,14,90,52,0,0,0,75,0,0,0,0,0,0,90,52,0,0,0,75,0,0,0,0,0,0,12,4,30,55,110,165
1055,28,100,8,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,0,35,40,0
1056,12,100,7,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,44,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,0,35,29,0
1057,8,100,1,12,39,107,117,1,7,1,41,111,121,1,7,1,35,102,112,1,7,1,42,116,118,0,0,0,76,48,46,0,0,0,0,0,0,0,0,0,78,51,51,0,0,0,0,0,0,0,0,0,10,4,43,52,110,0
1058,19,100,5,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,15,0
1059,8,100,1,11,147,72,96,0,7,6,142,69,94,0,7,6,160,77,102,0,7,6,164,85,130,1,4,9,118,151,0,0,0,115,138,0,0,0,0,0,120,159,0,0,0,124,157,0,0,0,0,0,15,3,130,56,108,99
1060,8,100,5,0,3,1,45,10,15,30,3,1,46,10,15,30,3,1,44,10,15,30,5,1,45,0,11,0,24,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,4,3,1,50,39,0
1061,10,100,1,11,86,80,120,1,4,6,89,85,126,1,4,6,82,75,112,1,4,6,157,84,134,0,7,10,0,95,0,0,0,76,116,0,0,112,0,0,0,155,0,0,0,162,149,0,0,150,0,0,14,3,50,58,107,57
1062,4,100,1,12,62,131,46,0,12,1,64,138,47,0,12,1,59,123,44,0,12,1,62,131,103,0,0,0,92,78,0,0,0,0,0,0,0,0,0,0,92,78,0,0,0,0,0,0,0,0,0,0,10,2,28,33,110,120
1063,11,100,1,11,147,125,119,1,5,6,152,129,122,1,5,6,139,121,115,1,5,6,147,125,119,0,5,9,151,154,126,0,0,79,0,0,0,0,0,0,151,154,126,0,0,79,0,0,0,0,0,0,12,3,167,57,103,107
1064,12,100,6,0,3,1,46,10,15,30,3,1,46,10,15,30,3,1,45,10,15,30,5,1,46,0,11,0,24,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,4,3,1,33,4,0
1065,17,100,1,11,123,69,96,0,6,6,127,71,98,0,6,6,120,66,93,0,6,6,123,125,96,0,3,4,118,124,0,0,0,130,116,0,0,118,0,0,118,124,0,0,0,130,116,0,0,118,0,0,11,3,70,47,106,133
1066,14,100,1,11,174,84,89,0,8,6,183,88,91,0,8,6,164,79,85,0,8,6,174,93,89,0,2,4,166,170,0,0,0,0,0,134,0,0,0,0,166,170,0,0,0,0,0,134,0,0,0,0,13,3,137,43,112,104
1067,24,100,1,11,91,133,98,1,5,6,95,137,101,1,5,6,89,128,95,1,5,6,91,133,98,1,7,5,90,92,90,0,0,79,0,108,0,0,0,0,90,92,90,0,0,79,0,108,0,0,0,0,10,2,156,57,126,141
1068,7,100,1,11,77,75,56,0,4,6,81,77,57,0,4,6,73,71,54,0,4,6,132,93,130,0,5,15,100,93,0,0,0,65,0,0,0,90,0,0,132,148,0,0,0,125,0,0,0,141,0,0,11,4,52,50,110,96
1069,11,100,1,11,166,103,85,0,4,6,171,109,89,0,4,6,161,96,81,0,4,6,166,131,85,0,5,8,150,172,0,0,0,165,0,0,0,0,0,0,150,172,0,0,0,165,0,0,0,0,0,0,12,3,143,41,102,154
1070,16,100,3,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,44,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,31,0
1071,27,100,3,0,2,1,49,10,15,30,2,1,49,10,15,30,2,1,49,10,15,30,5,1,49,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,3,4,1,67,14,0
1072,4,100,1,11,116,119,65,2,1,1,121,123,67,2,1,1,111,113,63,2,1,1,116,119,85,1,6,7,149,0,139,0,0,0,0,0,0,117,0,0,149,0,139,0,0,0,0,0,0,122,0,0,14,3,128,44,109,83
1073,30,100,1,11,90,175,67,1,5,1,87,171,66,1,5,1,99,187,71,1,5,1,94,175,67,0,3,1,113,0,90,0,0,113,0,0,0,81,0,0,115,0,92,0,0,118,0,0,0,81,0,0,10,3,140,42,109,83
1074,1,100,1,11,87,82,121,0,2,6,85,79,117,0,2,6,98,91,133,0,2,6,100,82,142,0,3,11,105,49,83,0,0,47,108,0,0,0,0,0,113,53,95,0,0,56,124,0,0,0,0,0,11,3,127,63,123,111
1075,30,100,1,11,71,95,83,1,5,4,68,92,80,1,5,4,80,106,90,1,5,4,73,100,83,0,8,4,105,0,0,0,0,82,0,0,0,0,0,104,106,0,0,0,0,85,0,0,0,0,0,107,9,3,124,52,112,135
1076,26,100,1,12,40,110,51,1,3,3,37,107,50,1,3,3,49,119,53,1,3,3,40,110,51,3,1,10,70,44,31,0,0,33,46,0,0,47,0,0,70,44,31,0,0,33,46,0,0,47,0,0,9,3,16,52,110,122
1077,7,100,2,0,5,1,44,10,15,30,5,1,45,10,15,30,5,1,43,10,15,30,5,1,44,0,11,0,62,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,3,4,1,40,10,0
1078,7,100,1,11,108,111,63,1,6,6,111,115,65,1,6,6,104,107,62,1,6,6,114,123,79,1,5,6,140,136,0,0,0,110,0,0,0,0,0,0,143,141,0,0,0,115,0,0,0,0,0,0,12,3,153,46,105,139
1079,2,100,1,12,112,57,56,1,6,6,108,56,56,1,6,6,125,62,58,1,6,6,182,89,109,0,13,4,128,100,0,0,0,0,96,0,0,0,0,0,166,157,0,0,0,0,141,0,0,0,0,0,15,3,51,51,110,45
1080,2,100,1,11,149,83,91,0,7,4,144,81,89,0,7,4,163,90,96,0,7,4,149,100,96,0,5,4,143,0,128,0,0,42,86,0,0,126,0,0,143,0,128,0,0,42,88,0,0,126,0,0,10,3,147,59,100,117
1081,18,100,1,11,107,129,66,1,5,3,111,134,69,1,5,3,102,124,64,1,5,3,118,129,72,1,6,4,121,76,138,0,0,93,0,0,0,0,0,0,126,81,152,0,0,104,0,0,0,0,0,0,12,3,142,49,107,90
1082,21,100,1,11,129,72,68,1,2,4,125,69,66,1,2,4,139,77,71,1,2,4,129,105,72,1,3,3,136,118,50,0,0,77,114,0,0,0,0,0,136,118,50,0,0,77,114,0,0,0,0,0,10,3,130,45,117,123
1083,4,100,6,0,3,1,46,10,15,30,3,1,46,10,15,30,3,1,44,10,15,30,5,1,46,0,11,0,24,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,4,3,1,33,47,0
1084,27,100,8,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,44,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,9,0
1085,9,100,7,0,2,1,44,10,15,30,2,1,43,10,15,30,2,1,46,10,15,30,2,1,44,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,8,0
1086,12,100,9,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,44,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,18,0
