player_id,team_id,league_id,position,role,fielding_ratings_infield_range,fielding_ratings_infield_arm,fielding_ratings_turn_doubleplay,fielding_ratings_outfield_range,fielding_ratings_outfield_arm,fielding_ratings_catcher_arm,fielding_ratings_catcher_ability,fielding_ratings_infield_error,fielding_ratings_outfield_error,fielding_experience0,fielding_experience1,fielding_experience2,fielding_experience3,fielding_experience4,fielding_experience5,fielding_experience6,fielding_experience7,fielding_experience8,fielding_experience9,fielding_rating_pos1,fielding_rating_pos2,fielding_rating_pos3,fielding_rating_pos4,fielding_rating_pos5,fielding_rating_pos6,fielding_rating_pos7,fielding_rating_pos8,fielding_rating_pos9
617,23,100,1,12,29,39,44,19,19,0,0,44,15,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
618,30,100,1,12,29,39,44,17,12,0,0,44,17,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
619,20,100,1,12,30,39,44,4,15,0,0,43,7,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
620,17,100,1,11,30,34,40,20,20,0,0,33,9,0,200,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0
621,15,100,6,0,125,135,136,15,6,0,0,145,5,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,104,0,0,0
622,9,100,2,0,2,5,18,2,8,122,111,18,8,0,0,200,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0
623,27,100,1,12,29,39,43,11,16,0,0,45,11,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
624,13,100,7,0,4,3,9,69,107,0,0,10,150,0,0,0,0,0,0,0,200,200,200,0,0,0,0,0,0,83,1,68
625,22,100,9,0,1,17,2,90,99,0,0,14,197,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,93
626,3,100,9,0,2,11,16,86,61,0,0,8,80,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,81,0,53
627,15,100,5,0,136,159,92,11,13,0,0,128,8,0,0,0,0,200,200,0,0,0,0,0,0,0,130,139,0,0,0,0
628,26,100,1,11,31,39,42,19,1,0,0,44,4,0,200,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0
629,19,100,1,12,33,41,41,14,11,0,0,50,2,0,200,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0
630,14,100,1,12,30,39,43,9,6,0,0,44,16,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
631,18,100,1,12,30,39,44,4,10,0,0,43,12,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
632,13,100,8,0,15,19,5,79,112,0,0,1,79,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,85,1,0
633,19,100,1,12,30,40,46,9,16,0,0,44,7,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
634,30,100,2,0,15,19,10,15,2,108,58,5,4,0,0,200,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0
635,18,100,1,12,29,39,44,9,12,0,0,44,3,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
636,4,100,7,0,1,20,17,63,109,0,0,15,109,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,70,0,56
637,6,100,7,0,13,6,16,107,166,0,0,1,197,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,149,0,0
638,15,100,1,12,30,38,44,15,8,0,0,42,20,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
639,21,100,9,0,8,14,1,107,137,0,0,14,109,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,113
640,6,100,3,0,36,54,65,8,18,0,0,63,4,0,0,0,200,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0
641,2,100,2,0,19,10,13,20,15,89,80,11,8,0,0,200,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0
642,28,100,1,11,32,40,40,16,9,0,0,48,14,0,200,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0
643,23,100,8,0,19,3,12,138,164,0,0,4,94,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,102,0
644,26,100,9,0,38,52,64,91,90,0,0,56,107,0,0,0,200,0,0,0,0,0,200,0,0,92,0,0,0,0,0,76
645,1,100,5,0,104,133,76,14,19,0,0,65,7,0,0,0,200,0,200,0,0,0,0,0,0,147,0,84,0,0,0,0
646,14,100,6,0,129,137,153,1,9,0,0,130,14,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,109,0,0,0
647,12,100,1,12,30,39,44,13,7,0,0,44,18,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
648,28,100,9,0,5,12,5,90,181,0,0,15,150,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,122
649,27,100,5,0,103,132,64,2,5,0,0,145,16,0,0,0,0,0,200,0,0,0,0,0,0,0,0,105,0,0,0,0
650,23,100,9,0,2,10,9,88,109,0,0,10,119,0,0,0,0,0,0,0,175,200,200,0,0,0,0,0,0,88,1,83
651,23,100,1,11,34,45,48,16,10,0,0,54,7,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
652,1,100,2,0,30,53,65,58,109,109,52,65,113,0,0,200,200,0,0,0,200,0,0,0,40,68,0,0,0,65,0,0
653,2,100,1,11,31,38,42,12,2,0,0,43,20,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
654,19,100,1,12,30,38,43,18,1,0,0,43,20,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
655,1,100,1,12,29,38,44,10,8,0,0,43,5,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
656,7,100,1,12,30,39,44,11,15,0,0,43,20,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
657,12,100,7,0,2,3,17,112,158,0,0,3,121,0,0,0,0,0,0,0,200,200,97,0,0,0,0,0,0,141,63,63
658,19,100,2,0,48,60,66,6,2,108,56,66,13,0,0,200,200,0,0,0,0,0,0,0,44,80,0,0,0,0,0,0
659,6,100,1,11,34,39,39,14,18,0,0,46,16,0,200,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0
660,26,100,1,11,29,38,43,3,10,0,0,42,19,0,200,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
661,19,100,9,0,6,19,8,115,90,0,0,16,136,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,131,0,105
662,20,100,1,12,31,39,45,7,11,0,0,42,13,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
663,29,100,1,12,30,39,45,1,2,0,0,42,5,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
664,25,100,1,12,29,39,44,18,6,0,0,44,2,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
665,9,100,9,0,20,16,3,74,109,0,0,18,116,0,0,0,0,0,0,0,160,200,200,0,0,0,0,0,0,67,1,68
666,23,100,1,12,29,39,44,1,4,0,0,44,18,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
667,22,100,1,12,30,39,44,1,9,0,0,43,1,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
668,22,100,2,0,16,6,9,7,19,115,79,17,18,0,0,200,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0
669,12,100,2,0,11,7,15,11,1,82,102,4,3,0,0,200,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0
670,12,100,6,0,118,119,126,5,15,0,0,114,15,0,0,0,0,88,0,200,0,0,0,0,0,0,52,0,83,0,0,0
671,29,100,1,12,30,42,45,15,20,0,0,52,2,0,200,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0
672,26,100,1,12,29,39,44,16,16,0,0,44,6,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
673,10,100,9,0,17,20,20,88,109,0,0,3,119,0,0,0,0,0,0,0,175,0,200,0,0,0,0,0,0,88,0,83
674,17,100,7,0,3,14,19,58,109,0,0,18,113,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,65,0,52
675,29,100,1,12,30,40,44,13,11,0,0,48,19,0,200,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
676,7,100,1,12,29,39,44,5,17,0,0,44,7,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
677,3,100,6,0,161,143,137,6,1,0,0,132,3,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,138,0,0,0
678,18,100,1,12,29,39,44,6,1,0,0,44,19,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
679,12,100,1,12,30,39,44,1,13,0,0,43,15,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
680,20,100,3,0,53,64,61,12,14,0,0,79,15,0,0,0,200,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0
681,5,100,2,0,16,16,1,8,13,109,52,14,14,0,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
682,8,100,8,0,6,6,19,140,88,0,0,15,130,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,100,0
683,13,100,1,12,29,39,44,13,20,0,0,44,6,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
684,9,100,1,12,30,39,44,14,5,0,0,43,19,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
685,17,100,1,12,32,37,40,13,3,0,0,39,11,0,200,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
686,1,100,1,12,29,39,44,20,19,0,0,44,2,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
687,2,100,1,12,31,38,44,7,15,0,0,41,16,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
688,5,100,1,12,32,39,46,9,10,0,0,40,10,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
689,7,100,1,12,29,39,44,19,9,0,0,44,3,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
690,8,100,1,12,30,39,44,6,1,0,0,43,1,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
691,10,100,1,11,30,39,44,1,10,0,0,43,5,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
692,1,100,1,12,31,40,44,15,14,0,0,47,2,0,200,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
693,26,100,2,0,8,9,4,4,15,109,50,13,1,0,0,200,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
694,17,100,7,0,1,8,18,58,109,0,0,5,113,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,65,0,0
695,14,100,1,11,31,39,46,19,3,0,0,42,6,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
696,10,100,7,0,16,1,9,58,109,0,0,13,113,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,65,0,52
697,2,100,1,12,29,39,44,15,15,0,0,44,4,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
698,12,100,1,12,29,39,44,8,13,0,0,44,10,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
699,9,100,1,12,29,39,44,11,20,0,0,44,2,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
700,20,100,1,12,29,37,43,5,7,0,0,41,3,0,200,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0
701,24,100,1,12,29,39,44,6,3,0,0,44,19,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
702,18,100,1,12,29,39,44,3,9,0,0,44,2,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
703,20,100,1,12,29,39,44,12,15,0,0,44,17,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
704,30,100,1,12,29,39,44,16,18,0,0,44,13,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
705,17,100,1,12,29,39,44,15,10,0,0,44,16,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
706,20,100,2,0,5,9,4,9,15,107,63,1,4,0,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
707,1,100,1,11,29,39,43,1,18,0,0,46,12,0,200,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0
708,12,100,1,12,30,39,44,20,14,0,0,43,11,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
709,21,100,1,12,32,40,44,6,18,0,0,44,13,0,200,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0
710,10,100,2,0,48,60,66,3,19,109,51,66,14,0,0,200,200,0,0,0,0,0,0,0,39,96,0,0,0,0,0,0
711,24,100,7,0,5,1,8,58,109,0,0,20,113,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,65,0,0
712,5,100,1,12,30,39,44,17,16,0,0,43,2,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
713,14,100,1,12,31,39,44,9,17,0,0,42,9,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
714,27,100,2,0,7,19,18,7,9,108,57,18,19,0,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0
715,16,100,8,0,1,10,8,130,110,0,0,8,119,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,85,0
716,26,100,2,0,3,18,8,10,14,109,53,18,12,0,0,200,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0
717,4,100,7,0,16,12,15,115,109,0,0,11,118,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,132,61,0
718,4,100,5,0,99,129,74,6,5,0,0,98,4,0,0,0,0,0,200,0,0,0,0,0,0,0,0,88,0,0,0,0
719,1,100,1,12,30,39,44,8,1,0,0,43,2,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
720,1,100,1,11,29,38,43,20,10,0,0,43,15,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
721,26,100,1,12,29,39,44,2,13,0,0,44,8,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
722,20,100,8,0,14,20,4,79,125,0,0,8,114,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,93,1,0
723,18,100,1,12,29,38,44,11,1,0,0,43,15,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
724,21,100,2,0,3,12,15,18,5,106,67,17,3,0,0,200,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
725,17,100,1,12,29,39,44,14,11,0,0,44,6,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
726,11,100,7,0,20,4,5,59,109,0,0,19,113,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,66,0,0
727,16,100,1,11,29,39,44,4,2,0,0,44,11,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
728,19,100,1,12,30,39,44,10,18,0,0,43,4,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
729,11,100,1,12,29,39,44,1,19,0,0,44,19,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
730,13,100,8,0,6,11,20,130,160,0,0,1,111,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,91,0
731,10,100,1,13,30,39,44,9,15,0,0,43,17,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
732,20,100,1,12,31,40,46,1,11,0,0,43,10,0,200,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0
733,9,100,1,12,29,39,44,9,18,0,0,44,4,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
734,27,100,7,0,31,53,65,66,109,0,0,64,106,0,0,0,200,0,0,0,200,0,0,0,0,93,0,0,0,73,0,0
735,21,100,5,0,75,109,70,2,20,0,0,84,1,0,0,0,0,0,200,0,0,0,0,0,0,0,0,57,0,0,0,0
736,19,100,7,0,16,14,19,58,109,0,0,16,113,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,65,0,0
737,28,100,1,12,29,39,44,3,13,0,0,44,17,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
738,15,100,1,12,29,38,44,2,19,0,0,43,13,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
739,11,100,7,0,20,16,7,63,109,0,0,12,110,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,70,1,0
740,27,100,1,11,34,39,44,5,7,0,0,41,10,0,200,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0
741,2,100,3,0,28,52,65,74,110,0,0,65,114,0,0,0,200,0,0,0,200,0,0,0,0,82,0,0,0,84,0,0
742,25,100,1,12,30,39,44,19,5,0,0,43,4,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
743,7,100,3,0,58,58,65,70,111,0,0,52,118,0,0,0,200,0,0,0,200,0,200,0,0,108,0,0,0,80,0,65
744,24,100,1,12,31,39,44,19,12,0,0,42,10,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
745,4,100,1,11,30,40,45,2,4,0,0,46,5,0,200,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0
746,16,100,6,0,108,120,129,5,20,0,0,124,4,0,0,0,0,0,114,200,0,0,0,0,0,0,0,58,77,0,0,0
747,20,100,1,12,29,39,44,5,7,0,0,44,1,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
748,26,100,1,12,29,39,44,2,1,0,0,44,2,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
749,20,100,1,12,29,39,44,18,12,110,80,44,10,0,200,200,0,0,0,0,0,0,0,82,68,0,0,0,0,0,0,0
750,24,100,7,0,35,57,63,81,109,0,0,74,111,0,0,0,200,0,0,0,200,0,200,0,0,96,0,0,0,91,0,75
751,4,100,8,0,11,8,10,131,106,0,0,6,106,0,0,0,0,0,0,0,180,200,0,0,0,0,0,0,0,134,85,0
752,6,100,1,12,29,39,44,19,9,0,0,44,1,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
753,25,100,2,0,6,17,2,7,19,109,50,6,8,0,0,200,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
754,8,100,1,12,30,38,42,18,19,0,0,43,1,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
755,5,100,1,12,29,39,44,16,5,0,0,44,20,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
756,18,100,1,11,31,38,41,12,18,0,0,42,16,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
757,18,100,1,12,29,39,44,7,4,0,0,44,4,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
758,18,100,8,0,15,20,19,138,123,0,0,5,98,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,97,0
759,14,100,1,12,29,39,44,12,20,0,0,44,20,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
760,29,100,1,12,29,39,44,19,15,0,0,44,18,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
761,8,100,7,0,5,4,6,60,109,0,0,5,112,0,0,0,0,0,0,0,200,200,200,0,0,0,0,0,0,67,1,53
762,21,100,1,12,29,39,44,13,5,0,0,44,8,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
763,7,100,1,13,30,39,44,14,4,0,0,43,19,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
764,6,100,1,12,30,39,44,9,4,0,0,43,5,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
765,1,100,8,0,11,14,19,118,109,0,0,3,116,0,0,0,0,0,0,0,76,200,0,0,0,0,0,0,0,52,65,0
766,27,100,6,0,108,120,129,8,20,0,0,124,14,0,0,0,0,145,0,200,0,0,0,0,0,0,83,0,77,0,0,0
767,9,100,2,0,11,20,2,20,12,109,50,1,1,0,0,200,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
768,9,100,1,12,29,39,44,6,7,0,0,44,4,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
769,27,100,1,12,31,40,44,10,7,0,0,45,14,0,200,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0
770,26,100,5,0,106,134,80,2,19,0,0,88,9,0,0,0,0,0,200,0,0,0,0,0,0,0,0,93,0,0,0,0
771,11,100,1,12,29,39,44,15,16,0,0,44,12,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
772,15,100,7,0,11,2,17,61,109,0,0,19,110,0,0,0,0,0,0,0,200,200,200,0,0,0,0,0,0,68,1,54
773,20,100,1,12,29,39,44,10,20,0,0,44,11,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
774,16,100,1,12,30,41,45,15,9,0,0,48,9,0,200,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0
775,21,100,1,12,31,39,44,1,2,0,0,42,5,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
776,26,100,2,0,8,14,8,6,5,106,70,7,20,0,0,200,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0
777,14,100,1,12,29,39,44,1,12,0,0,44,2,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
778,18,100,2,0,8,16,1,19,16,107,58,5,14,0,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0
779,18,100,6,0,110,121,129,8,10,0,0,126,5,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0
780,12,100,1,12,30,39,43,16,14,0,0,45,20,0,200,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0
781,21,100,1,12,29,38,44,12,11,0,0,43,14,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
782,1,100,1,12,31,39,44,5,20,0,0,42,13,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
783,16,100,7,0,4,6,3,61,109,0,0,10,111,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,68,1,0
784,5,100,7,0,4,19,14,65,108,0,0,6,108,0,0,0,0,0,0,0,200,200,200,0,0,0,0,0,0,72,1,57
785,19,100,6,0,110,119,128,2,10,0,0,121,3,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,78,0,0,0
786,27,100,1,12,29,39,44,17,12,0,0,44,17,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
787,12,100,1,12,29,39,44,20,20,0,0,44,4,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
788,12,100,9,0,5,15,8,72,104,0,0,7,117,0,0,0,0,0,0,0,154,0,200,0,0,0,0,0,0,62,0,64
789,13,100,1,12,29,39,44,10,17,0,0,44,2,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
790,13,100,1,12,29,39,44,15,12,0,0,44,3,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
791,13,100,1,12,29,38,44,15,17,0,0,43,17,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
792,14,100,1,12,29,39,44,1,9,0,0,44,10,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
793,5,100,1,12,29,39,44,2,8,0,0,44,11,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
794,11,100,1,12,30,39,44,20,11,0,0,43,19,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
795,12,100,1,12,29,39,44,9,13,0,0,44,5,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
796,16,100,1,12,29,39,44,1,16,0,0,44,1,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
797,27,100,1,12,29,38,44,1,1,0,0,43,10,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
798,15,100,1,12,29,39,44,14,12,0,0,44,20,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
799,14,100,1,12,29,39,44,4,18,0,0,44,13,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
800,2,100,1,12,29,39,44,7,20,0,0,44,6,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
801,24,100,1,12,29,39,44,10,16,0,0,44,3,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
802,23,100,1,12,29,39,45,3,7,0,0,45,19,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
803,23,100,8,0,5,2,19,159,87,0,0,19,136,0,0,0,0,0,0,0,0,200,188,0,0,0,0,0,0,0,131,139
804,16,100,5,0,73,107,76,13,6,0,0,113,8,0,0,0,91,176,200,0,0,0,0,0,0,54,54,64,0,0,0,0
805,6,100,3,0,31,52,65,16,17,0,0,61,1,0,0,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0
806,17,100,3,0,27,52,65,72,109,0,0,65,117,0,0,0,200,0,0,0,157,0,200,0,0,85,0,0,0,64,0,66
807,23,100,5,0,90,121,80,1,4,0,0,107,14,0,0,0,200,0,200,0,0,0,0,0,0,150,0,81,0,0,0,0
808,9,100,1,12,29,39,44,11,17,0,0,44,10,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
809,16,100,6,0,107,120,129,14,16,0,0,124,12,0,0,0,0,0,118,200,0,0,0,0,0,0,0,60,76,0,0,0
810,16,100,7,0,1,5,17,58,109,0,0,4,113,0,0,0,0,0,0,0,200,200,200,0,0,0,0,0,0,65,1,52
811,21,100,8,0,5,19,2,115,109,0,0,11,118,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,61,0
812,2,100,4,0,114,67,114,7,5,0,0,171,1,0,0,0,0,200,0,0,0,0,0,0,0,0,127,0,0,0,0,0
813,24,100,1,12,30,39,44,10,9,0,0,43,10,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
814,26,100,1,12,29,39,44,16,16,0,0,44,17,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
815,11,100,7,0,19,15,4,68,109,0,0,7,106,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,75,0,61
816,19,100,4,0,73,36,120,69,113,0,0,115,116,0,0,0,0,200,0,0,200,200,200,0,0,0,73,0,0,79,1,65
817,14,100,8,0,16,19,14,138,104,0,0,1,93,0,0,0,0,0,0,0,200,200,200,0,0,0,0,0,0,154,94,127
818,25,100,9,0,17,15,6,73,132,0,0,15,113,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,88,0,77
819,26,100,7,0,30,53,65,74,110,0,0,65,114,0,0,0,200,0,0,0,200,0,200,0,0,76,0,0,0,84,0,68
820,13,100,1,11,29,39,43,18,11,0,0,46,6,0,200,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0
821,7,100,4,0,104,59,101,12,12,0,0,120,2,0,0,0,136,200,0,0,0,0,0,0,0,94,96,0,0,0,0,0
822,6,100,1,12,29,39,44,19,2,0,0,44,5,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
823,18,100,7,0,34,54,65,61,109,0,0,65,111,0,0,0,200,0,0,0,200,0,0,0,0,75,0,0,0,68,0,0
