gameSimEvent|idGame|pitchLocation|pitchName|pitchOutcome|playerHitter|playerPitcher|playerRunner|playerRunner1|playerRunner2|playerRunner3|teamDefense|teamOffense
pitch|1|{"ax":5.42907272151972,"ay":-13.22805815678148,"az":-5.701270085743159,"pfxX":-0.13115501084459957,"pfxZ":6.044615898090032,"plateX":-0.9843883267319236,"plateZ":2.9881906567987246,"releaseSpeed":71.44150932661165,"releasePosX":-1.1137868326272138,"releasePosY":50.464499822928154,"releasePosZ":5.279509309992142,"szBot":1.354,"szTop":3.0620000000000003,"vx0":3.604490921829557,"vy0":-104.83090190761621,"vz0":-0.2718472634934841}|fastball|STRIKE|302|331|||||1|2
pitch|1|{"ax":-17.876746362617787,"ay":-1.5986450806392014,"az":12.918959487877352,"pfxX":10.842415514369023,"pfxZ":-9.028352728672584,"plateX":0.056580165494639165,"plateZ":1.4070740372238044,"releaseSpeed":61.81997813162061,"releasePosX":-1.8454572442016195,"releasePosY":51.212442548279704,"releasePosZ":6.7447639551961895,"szBot":1.354,"szTop":3.0620000000000003,"vx0":-0.7762249951076079,"vy0":-90.71258606560383,"vz0":3.160067421194327}|curveball|STRIKE|302|331|||||1|2
strikeout|1||||302|331|||||1|2
atBatEnd|1||||||||||1|2
atBatStart|1|||||||||||
pitch|1|{"ax":3.434776918765291,"ay":-15.386105609840786,"az":22.561683598887114,"pfxX":-4.73163944735,"pfxZ":-3.78235703118996,"plateX":-1.4318739615785898,"plateZ":4.424081767239146,"releaseSpeed":75.05988816238153,"releasePosX":-1.036341178964842,"releasePosY":52.177302576374124,"releasePosZ":5.3890577244678335,"szBot":1.814,"szTop":4.442,"vx0":-8.613608466032815,"vy0":-110.1403910319717,"vz0":-3.0502856281718027}|sinker|BALL|242|331|||||1|2
pitch|1|{"ax":8.688257380003645,"ay":-5.546984235963954,"az":18.26552525754441,"pfxX":12.989488290453313,"pfxZ":-3.1541801076341685,"plateX":-0.43000888139649374,"plateZ":2.1609058174756752,"releaseSpeed":57.570121419481026,"releasePosX":-0.8610197054215246,"releasePosY":52.545007471558336,"releasePosZ":6.1862771500113345,"szBot":1.814,"szTop":4.442,"vx0":8.391527863292932,"vy0":-84.47648724418971,"vz0":9.8733478813062}|screwball|IN_PLAY|242|331|||||1|2
single|1||||242|331|||||1|2
atBatEnd|1||||||||||1|2
atBatStart|1|||||||||||
pitch|1|{"ax":-3.5336079278713868,"ay":-28.11765736126351,"az":-7.401982014681623,"pfxX":7.098586229511633,"pfxZ":-1.603697955220177,"plateX":-0.09297272070587413,"plateZ":1.7713412020608454,"releaseSpeed":59.57573075102554,"releasePosX":-0.5473482275557728,"releasePosY":52.64604081803903,"releasePosZ":6.009842383996487,"szBot":1.354,"szTop":3.0620000000000003,"vx0":6.230312507794682,"vy0":-87.41945187472315,"vz0":-0.30563343865085457}|screwball|STRIKE|302|331|||||1|2
pitch|1|{"ax":12.790587888541694,"ay":-14.308899384488324,"az":0.3615859332214626,"pfxX":5.166832512670091,"pfxZ":-11.445624487403858,"plateX":0.6857535179673472,"plateZ":1.436273320398908,"releaseSpeed":61.84971957823305,"releasePosX":1.4819642151583146,"releasePosY":54.29494051838585,"releasePosZ":5.624287931726959,"szBot":1.354,"szTop":3.0620000000000003,"vx0":7.137003560027239,"vy0":-90.75622767818743,"vz0":9.375370487659998}|curveball|STRIKE|302|331|||||1|2
pitch|1|{"ax":-10.357408955337629,"ay":-36.66683130458088,"az":19.192181439304314,"pfxX":-7.818512953275148,"pfxZ":-13.349394348037917,"plateX":0.3430449172040125,"plateZ":2.253941316996126,"releaseSpeed":56.44807102623942,"releasePosX":1.6438467147903477,"releasePosY":51.367425545885105,"releasePosZ":6.410896509851875,"szBot":1.354,"szTop":3.0620000000000003,"vx0":-3.763106629190533,"vy0":-82.83002770241883,"vz0":6.092212743537788}|curveball|STRIKE|302|331|||||1|2
strikeout|1||||302|331|||||1|2
atBatEnd|1||||||||||1|2
halfInningEnd|1|||||||||||
halfInningStart|1|||||||||||
atBatStart|1|||||||||||
pitch|1|{"ax":-17.647349376117575,"ay":-11.966711094495587,"az":-7.997905935104715,"pfxX":-9.261894122468638,"pfxZ":-4.371120424989531,"plateX":0.5178104010975428,"plateZ":3.107490182630684,"releaseSpeed":66.67761617575188,"releasePosX":1.201882326269306,"releasePosY":54.95779083156185,"releasePosZ":5.070180355588938,"szBot":1.875,"szTop":4.625,"vx0":6.181788729952608,"vy0":-97.84052306059316,"vz0":4.812041962524349}|slider|STRIKE|331|242|||||2|1
pitch|1|{"ax":-18.739312809755656,"ay":-6.67507191138651,"az":19.815656905726335,"pfxX":0.6639744914702463,"pfxZ":-8.420297374126928,"plateX":0.4800999159400722,"plateZ":4.427182939127172,"releaseSpeed":67.17223426914042,"releasePosX":1.900881811978215,"releasePosY":51.23644586536766,"releasePosZ":5.6938296314627435,"szBot":1.875,"szTop":4.625,"vx0":-0.629359616107088,"vy0":-98.56630925014153,"vz0":6.843165731708851}|splitter|STRIKE|331|242|||||2|1
pitch|1|{"ax":-19.986935530674685,"ay":-23.256078605529527,"az":5.415916945893397,"pfxX":-6.042467113463488,"pfxZ":-3.9994907219346576,"plateX":1.2122446835846434,"plateZ":2.7732522113789955,"releaseSpeed":77.15837535577485,"releasePosX":0.019452347994363708,"releasePosY":53.827368269576816,"releasePosZ":6.433870463434283,"szBot":1.875,"szTop":4.625,"vx0":4.056299111042936,"vy0":-113.21964155731104,"vz0":3.570948507079933}|sinker|BALL|331|242|||||2|1
pitch|1|{"ax":-13.46993480552499,"ay":-3.7791789531191853,"az":46.90418699969608,"pfxX":2.219860231967999,"pfxZ":-8.186592777397882,"plateX":-0.14259298630007597,"plateZ":2.2739113864572857,"releaseSpeed":65.35574328939529,"releasePosX":0.3997095542454788,"releasePosY":50.530859258180634,"releasePosZ":5.676782508617572,"szBot":1.875,"szTop":4.625,"vx0":7.439284364403811,"vy0":-95.90085061819744,"vz0":0.7623404428661278}|splitter|STRIKE|331|242|||||2|1
strikeout|1||||331|242|||||2|1
atBatEnd|1||||||||||2|1
atBatStart|1|||||||||||
pitch|1|{"ax":-7.116218567662788,"ay":-9.516500537121757,"az":33.37664392504681,"pfxX":-1.3987966863834949,"pfxZ":-8.711107656954344,"plateX":0.5681547992387674,"plateZ":2.935478562948259,"releaseSpeed":72.78965554225333,"releasePosX":1.471027982861929,"releasePosY":54.04987002880449,"releasePosZ":5.266115743132237,"szBot":1.444,"szTop":3.332,"vx0":9.956019287795431,"vy0":-106.8091269622262,"vz0":8.670036467888211}|sinker|STRIKE|361|242|||||2|1
pitch|1|{"ax":-17.305336064580597,"ay":-12.593623559706977,"az":38.05460035464594,"pfxX":-6.028459419298468,"pfxZ":1.8988288961425095,"plateX":1.2768552069469983,"plateZ":2.0461632860236376,"releaseSpeed":65.90055302090879,"releasePosX":-0.8531511729653501,"releasePosY":52.32956350766914,"releasePosZ":5.437221472258608,"szBot":1.444,"szTop":3.332,"vx0":-4.1725585934311145,"vy0":-96.7002863532615,"vz0":8.678143069518859}|slider|BALL|361|242|||||2|1
pitch|1|{"ax":18.97427368641695,"ay":-15.58613634170139,"az":24.303441983085747,"pfxX":-8.24080182693113,"pfxZ":0.36332155041955616,"plateX":-0.8242650618552928,"plateZ":1.7292974865327284,"releaseSpeed":67.01417783264165,"releasePosX":1.2784015622647835,"releasePosY":52.61679655541272,"releasePosZ":6.8408773954981665,"szBot":1.444,"szTop":3.332,"vx0":0.11588274871082227,"vy0":-98.33438247610434,"vz0":-2.6352788044937556}|slider|STRIKE|361|242|||||2|1
pitch|1|{"ax":7.788928224199417,"ay":-9.172043947422587,"az":-2.8722782693526376,"pfxX":-8.031554134979338,"pfxZ":-0.9634837665676841,"plateX":-0.8027319467629759,"plateZ":1.779371695603645,"releaseSpeed":75.62624972442528,"releasePosX":1.2939722271137035,"releasePosY":52.04505271452188,"releasePosZ":5.2326880300663925,"szBot":1.444,"szTop":3.332,"vx0":-3.550130549156078,"vy0":-110.97145120853402,"vz0":-0.6435539513253739}|sinker|STRIKE|361|242|||||2|1
strikeout|1||||361|242|||||2|1
atBatEnd|1||||||||||2|1
atBatStart|1|||||||||||
pitch|1|{"ax":-10.040667041130792,"ay":-12.035475566617215,"az":18.97490779035607,"pfxX":-3.52584179468467,"pfxZ":-6.575711726952736,"plateX":1.3244412419968754,"plateZ":2.71374244552969,"releaseSpeed":75.5045562830763,"releasePosX":-0.1506751763475578,"releasePosY":51.27030860107944,"releasePosZ":6.9288914115790305,"szBot":1.875,"szTop":4.625,"vx0":-7.747057107921651,"vy0":-110.79288228784489,"vz0":8.284832654751666}|sinker|IN_PLAY|331|242|||||2|1
out|1||||331|242|||||2|1
atBatEnd|1||||||||||2|1
halfInningEnd|1|||||||||||
halfInningStart|1|||||||||||
atBatStart|1|||||||||||
pitch|1|{"ax":17.509757826297246,"ay":-2.0995788388984664,"az":-12.716568858207513,"pfxX":9.72615287333829,"pfxZ":-9.62148970831766,"plateX":-0.7882593383957764,"plateZ":3.2332199754122573,"releaseSpeed":58.98879584511436,"releasePosX":-1.413510378446248,"releasePosY":51.36094241960681,"releasePosZ":6.223346093060804,"szBot":1.814,"szTop":4.442,"vx0":6.244206096156837,"vy0":-86.55820305554666,"vz0":0.6030787668911719}|screwball|STRIKE|242|331|||||1|2
pitch|1|{"ax":6.497576453806669,"ay":-2.772346966522157,"az":8.37111715540724,"pfxX":5.960382670393386,"pfxZ":-6.243350412464457,"plateX":0.543874330517226,"plateZ":2.431240308421497,"releaseSpeed":60.43001592370506,"releasePosX":-0.17592591633101687,"releasePosY":54.36677261020914,"releasePosZ":6.4862054589435525,"szBot":1.814,"szTop":4.442,"vx0":-5.467503351315135,"vy0":-88.67300161047794,"vz0":1.5123078094110136}|screwball|STRIKE|242|331|||||1|2
pitch|1|{"ax":-5.474559733971871,"ay":-34.469068381819156,"az":-6.016107970985711,"pfxX":-9.663393255321616,"pfxZ":-12.482700103681383,"plateX":-0.8846551231834074,"plateZ":2.6678948988500863,"releaseSpeed":57.52611912904568,"releasePosX":0.21664608221078674,"releasePosY":51.84544876157793,"releasePosZ":6.566764893504866,"szBot":1.814,"szTop":4.442,"vx0":-5.677644830617245,"vy0":-84.41191974224559,"vz0":-2.5978278796295386}|curveball|IN_PLAY|242|331|||||1|2
out|1||||242|331|||||1|2
atBatEnd|1||||||||||1|2
atBatStart|1|||||||||||
pitch|1|{"ax":17.6175132496368,"ay":-9.58126996104938,"az":30.670914349107193,"pfxX":-13.505059776986592,"pfxZ":-8.771020549969233,"plateX":1.177440372633836,"plateZ":2.045482614518048,"releaseSpeed":54.39842689608513,"releasePosX":-1.9084601180096843,"releasePosY":54.70071695396405,"releasePosZ":6.802145617052672,"szBot":1.354,"szTop":3.0620000000000003,"vx0":2.614890622309119,"vy0":-79.82244786852401,"vz0":4.386814593442015}|curveball|BALL|302|331|||||1|2
pitch|1|{"ax":3.8336225037353913,"ay":-30.674308799117824,"az":-0.09502435500627726,"pfxX":5.974726079318336,"pfxZ":-9.072460368672049,"plateX":-0.46258438928519363,"plateZ":2.7483611841154314,"releaseSpeed":60.645367211149946,"releasePosX":-1.7946138210571763,"releasePosY":50.80746342910368,"releasePosZ":5.873225334448072,"szBot":1.354,"szTop":3.0620000000000003,"vx0":-1.2426641514566725,"vy0":-88.98900094899422,"vz0":4.728119915297897}|screwball|IN_PLAY|302|331|||||1|2
double|1||||302|331|||||1|2
atBatEnd|1||||||||||1|2
atBatStart|1|||||||||||
pitch|1|{"ax":-7.23509373853004,"ay":-22.911256634179434,"az":20.45654952455176,"pfxX":7.56870931372608,"pfxZ":-9.929215684919098,"plateX":1.30405659919122,"plateZ":2.6178969737446454,"releaseSpeed":59.98855957562056,"releasePosX":0.7614883559225435,"releasePosY":52.44200569326876,"releasePosZ":5.037923343567786,"szBot":1.814,"szTop":4.442,"vx0":-5.853389197273533,"vy0":-88.02522320323618,"vz0":9.602956548660169}|screwball|BALL|242|331|||||1|2
pitch|1|{"ax":-0.6445939859129908,"ay":-10.748204022499237,"az":5.802309969733891,"pfxX":-7.600899691083396,"pfxZ":-13.359452354702006,"plateX":0.23339638868184873,"plateZ":2.263705856770189,"releaseSpeed":59.814309228887,"releasePosX":-0.00577415543428192,"releasePosY":51.70536460399943,"releasePosZ":5.868946572233299,"szBot":1.814,"szTop":4.442,"vx0":1.937367669615222,"vy0":-87.7695340222828,"vz0":1.6529016849452942}|curveball|STRIKE|242|331|||||1|2
pitch|1|{"ax":-13.794960382308531,"ay":-37.74738167474538,"az":-18.079446244742194,"pfxX":-14.99449388947525,"pfxZ":-1.6875096659081077,"plateX":-0.046569399287283375,"plateZ":3.2804284428405612,"releaseSpeed":60.95900895121693,"releasePosX":0.18657396471911233,"releasePosY":50.52509279050515,"releasePosZ":6.851015245258819,"szBot":1.814,"szTop":4.442,"vx0":-4.096237595191445,"vy0":-89.44922843854488,"vz0":8.593987903531675}|slider|STRIKE|242|331|||||1|2
pitch|1|{"ax":5.240851091012754,"ay":-18.656995784078887,"az":33.818881365240586,"pfxX":-0.10795159650130515,"pfxZ":-8.871925046694995,"plateX":-0.583372446538906,"plateZ":2.8785117512458016,"releaseSpeed":70.49959769331369,"releasePosX":1.4012584422496477,"releasePosY":50.09943568819639,"releasePosZ":6.549612773949636,"szBot":1.814,"szTop":4.442,"vx0":-1.9178244305377152,"vy0":-103.44877200909345,"vz0":4.265359484277912}|sinker|STRIKE|242|331|||||1|2
strikeout|1||||242|331|||||1|2
atBatEnd|1||||||||||1|2
atBatStart|1|||||||||||
pitch|1|{"ax":-10.161328559948991,"ay":-9.475764039506622,"az":20.02489312363359,"pfxX":-1.319703055771221,"pfxZ":6.575790357293531,"plateX":-0.9807147004394304,"plateZ":2.0698231964909315,"releaseSpeed":72.627212531741,"releasePosX":0.9007754080481857,"releasePosY":51.99183149988224,"releasePosZ":5.722905246912698,"szBot":1.354,"szTop":3.0620000000000003,"vx0":7.964540970406901,"vy0":-106.57076347493278,"vz0":6.758384502864228}|fastball|BALL|302|331|||||1|2
pitch|1|{"ax":-0.4147792475450949,"ay":-6.610383360632483,"az":38.152692398003346,"pfxX":1.2510405214691147,"pfxZ":-1.090466099231369,"plateX":1.2865880303234392,"plateZ":1.4002837050900494,"releaseSpeed":70.91547739515657,"releasePosX":-1.4022008388420442,"releasePosY":51.5287748623247,"releasePosZ":5.341971275445852,"szBot":1.354,"szTop":3.0620000000000003,"vx0":-9.342790036289642,"vy0":-104.05902009371813,"vz0":-3.982211167556295}|sinker|IN_PLAY|302|331|||||1|2
out|1||||302|331||302|||1|2
atBatEnd|1||||||||||1|2
halfInningEnd|1|||||||||||
gameEnd|1|||||||||||
